"",".chain",".iteration",".draw","(Intercept)","DD_5_delta_test"
"1045",2,45,1045,3.19838454226559,0.0840326515300147
"1046",2,46,1046,3.2356309593503,0.0915783552463168
"1047",2,47,1047,3.00020316948491,0.0873676590223789
"1048",2,48,1048,3.08527042613854,0.0835743316941147
"1049",2,49,1049,2.9039536772044,0.0976278689241705
"1050",2,50,1050,3.36759426996177,0.0821756513824657
"1051",2,51,1051,3.18480689582777,0.0874473551701638
"1052",2,52,1052,3.19064493835918,0.0907131771853227
"1053",2,53,1053,3.13928610373591,0.0876362022013621
"1054",2,54,1054,2.86017008517455,0.0889067485620514
"1055",2,55,1055,3.00894279520172,0.0894160582140711
"1056",2,56,1056,3.2940375018469,0.0870095475393805
"1057",2,57,1057,3.17313476800174,0.0886327284099778
"1058",2,58,1058,3.21688054789332,0.0878771413255048
"1059",2,59,1059,3.33794086396648,0.08535211236782
"1060",2,60,1060,3.15798689772988,0.0929527628303413
"1061",2,61,1061,3.17397188861319,0.0931168470836637
"1062",2,62,1062,3.29623809261616,0.0810014029456255
"1063",2,63,1063,3.36348271057854,0.0949241136838433
"1064",2,64,1064,2.99786675064901,0.0876027325614346
"1065",2,65,1065,3.1243920250555,0.089821217746334
"1066",2,66,1066,3.2711405105749,0.0892738140094737
"1067",2,67,1067,3.2536948960316,0.0890650450718929
"1068",2,68,1068,3.1626662883607,0.0942811487143105
"1069",2,69,1069,3.29516709435695,0.0825231588326371
"1070",2,70,1070,3.08082441583135,0.0855953204267435
"1071",2,71,1071,2.84759401987362,0.0860137539161479
"1072",2,72,1072,2.92563669897236,0.0889233072067801
"1073",2,73,1073,3.17646801370672,0.0866290401651587
"1074",2,74,1074,3.25029403263814,0.0877671200576208
"1075",2,75,1075,3.14463301409953,0.0840824165735207
"1076",2,76,1076,3.14210743452716,0.0889130108039726
"1077",2,77,1077,3.11670987410243,0.0881968194792909
"1078",2,78,1078,3.50618429118153,0.0900925399117287
"1079",2,79,1079,2.90326396677348,0.0887682058399557
"1080",2,80,1080,2.9185267694132,0.0917593426843822
"1081",2,81,1081,3.07498792683486,0.0879778999351648
"1082",2,82,1082,3.31046092660958,0.0873866450255495
"1083",2,83,1083,3.30812165885117,0.0900456391233961
"1084",2,84,1084,3.02463456579296,0.0892103285906285
"1085",2,85,1085,3.05199823848908,0.0876812200419317
"1086",2,86,1086,3.00014267045998,0.087534513380841
"1087",2,87,1087,2.98404715991681,0.0883943548969928
"1088",2,88,1088,3.2207981859757,0.089547016987711
"1089",2,89,1089,3.21580355082905,0.0919339487661068
"1090",2,90,1090,3.4135141582817,0.0798924306372566
"1091",2,91,1091,3.37900763107635,0.0805460169256088
"1092",2,92,1092,3.05913915181996,0.0944062287244521
"1093",2,93,1093,3.12221727680465,0.0833617116565596
"1094",2,94,1094,3.38759479757429,0.0878300592133299
"1095",2,95,1095,3.37958606749139,0.0864910762040429
"1096",2,96,1096,3.36348611447777,0.0925040909476021
"1097",2,97,1097,3.24117890702332,0.0830181450698641
"1098",2,98,1098,3.10019860247843,0.0905061396697495
"1099",2,99,1099,3.27024166781829,0.0848869042973227
"1100",2,100,1100,3.01116185665931,0.0908244098085931
"1101",2,101,1101,3.4598160170503,0.0826120596291551
"1102",2,102,1102,2.93688004028693,0.0929037338851317
"1103",2,103,1103,3.06077214780779,0.0932428425910194
"1104",2,104,1104,3.29229877546369,0.0748627637149444
"1105",2,105,1105,2.98765855176525,0.0945236609621703
"1106",2,106,1106,3.04527023529669,0.0823196328877791
"1107",2,107,1107,3.0179741027248,0.0937830240597154
"1108",2,108,1108,2.94456303738782,0.0876883483177791
"1109",2,109,1109,3.12100019062215,0.0871663114856569
"1110",2,110,1110,3.05269136880507,0.0791580217641859
"1111",2,111,1111,3.11455222258888,0.0981733237418387
"1112",2,112,1112,3.29889595704128,0.0831361546008533
"1113",2,113,1113,3.15873285691749,0.0928217987890388
"1114",2,114,1114,3.27991790638785,0.093596366335323
"1115",2,115,1115,3.39589941354148,0.0917429422794831
"1116",2,116,1116,3.29459846140015,0.0843323999024067
"1117",2,117,1117,3.37152860652175,0.0925313852130291
"1118",2,118,1118,3.39046002275981,0.0812387925023409
"1119",2,119,1119,3.03121621892031,0.092991439568624
"1120",2,120,1120,3.25933257224151,0.081525161495465
"1121",2,121,1121,3.03354102147007,0.0901846085407818
"1122",2,122,1122,3.28913684231439,0.0877231895798795
"1123",2,123,1123,3.29105839663927,0.0863292142514865
"1124",2,124,1124,3.30588125813529,0.089849232792421
"1125",2,125,1125,3.12858103244488,0.089268166819101
"1126",2,126,1126,3.17593397195561,0.0862270364484878
"1127",2,127,1127,3.12392915769348,0.0873991006282314
"1128",2,128,1128,3.30790483205423,0.087310924436073
"1129",2,129,1129,3.11877585119535,0.0876633528699449
"1130",2,130,1130,3.50073265556337,0.0822777523885919
"1131",2,131,1131,3.30552600163307,0.0910518401820261
"1132",2,132,1132,2.98806578789369,0.0769430253120049
"1133",2,133,1133,2.98194839210331,0.0885940605588266
"1134",2,134,1134,2.96985429806021,0.085256820911693
"1135",2,135,1135,3.01373170461683,0.0904581442211738
"1136",2,136,1136,3.04831014383076,0.091724979880844
"1137",2,137,1137,3.28007819407847,0.084637012072285
"1138",2,138,1138,2.91166920235161,0.0939838773831875
"1139",2,139,1139,3.43536823842327,0.0799450678357898
"1140",2,140,1140,2.84565152299087,0.096077225901434
"1141",2,141,1141,2.86826306593422,0.0962737371861992
"1142",2,142,1142,3.1802291654151,0.0814679711566862
"1143",2,143,1143,3.22239508288093,0.0927799712666933
"1144",2,144,1144,3.38675655884421,0.0778160845801659
"1145",2,145,1145,3.4047865075,0.0983053889517833
"1146",2,146,1146,3.26763179954171,0.0765157774480455
"1147",2,147,1147,3.08226527997981,0.0953688017030598
"1148",2,148,1148,3.15816115325393,0.0820350981543728
"1149",2,149,1149,3.51888303679134,0.084622192642586
"1150",2,150,1150,3.51321334600325,0.0924766880680801
"1151",2,151,1151,3.35746664066147,0.0814370490210811
"1152",2,152,1152,3.25004180194653,0.0874485925034273
"1153",2,153,1153,3.44732268944779,0.085823903202045
"1154",2,154,1154,3.26003034485552,0.0909279303408926
"1155",2,155,1155,3.19482307800709,0.0933716799417001
"1156",2,156,1156,3.0798905763562,0.0839251211589583
"1157",2,157,1157,3.05129972704387,0.0814424561396772
"1158",2,158,1158,3.17887808678582,0.0963268052779967
"1159",2,159,1159,3.43893898027208,0.078553295690553
"1160",2,160,1160,3.26374445136045,0.0943539768241299
"1161",2,161,1161,3.06799817001304,0.0817832054418787
"1162",2,162,1162,3.05057820276555,0.0820442946120232
"1163",2,163,1163,3.14982123295257,0.0888452574149954
"1164",2,164,1164,3.09741534254887,0.084212039661014
"1165",2,165,1165,3.09959853894998,0.0886736020632221
"1166",2,166,1166,3.09583415731537,0.088775149212352
"1167",2,167,1167,2.99127539026422,0.085982143328294
"1168",2,168,1168,3.41620053392347,0.0891163611749659
"1169",2,169,1169,3.16417209192705,0.0879345658477156
"1170",2,170,1170,3.22291390848619,0.0894627309720847
"1171",2,171,1171,3.05665642837603,0.0818506206057834
"1172",2,172,1172,3.14020028030397,0.0997519243842308
"1173",2,173,1173,3.32717295998913,0.0830739435501536
"1174",2,174,1174,3.34345804675688,0.0817899180644303
"1175",2,175,1175,3.08332585273434,0.0931391475487332
"1176",2,176,1176,3.40054176781279,0.0902552674878064
"1177",2,177,1177,3.30008935108189,0.0890010972545394
"1178",2,178,1178,3.19451550154207,0.0847636591331518
"1179",2,179,1179,3.14347046558512,0.0893488648600237
"1180",2,180,1180,2.96113578033138,0.0890759096378945
"1181",2,181,1181,3.21328374246844,0.0823695312893706
"1182",2,182,1182,3.15083333601195,0.0922587734561838
"1183",2,183,1183,2.9722389787668,0.0943627622559699
"1184",2,184,1184,2.85342247964989,0.0993683111198958
"1185",2,185,1185,3.04636418285425,0.0756723306976889
"1186",2,186,1186,3.03218276392219,0.0999356750578577
"1187",2,187,1187,3.50825727160878,0.0776084486086469
"1188",2,188,1188,2.97107938589895,0.101285934483932
"1189",2,189,1189,3.64362719059034,0.0783922282939388
"1190",2,190,1190,3.07959474953425,0.0941681896285248
"1191",2,191,1191,3.31874452932424,0.0842907912983081
"1192",2,192,1192,3.18838296071687,0.0855881048625041
"1193",2,193,1193,3.41683980034164,0.0814628159403744
"1194",2,194,1194,2.84514362688694,0.0907679096529174
"1195",2,195,1195,2.92879880339497,0.0838018801581419
"1196",2,196,1196,3.11608789507592,0.0837530080288152
"1197",2,197,1197,3.27702687301608,0.0846492961991833
"1198",2,198,1198,2.95785162439549,0.0899401460486988
"1199",2,199,1199,3.14221131574054,0.0839027540083574
"1200",2,200,1200,3.20641181305522,0.0968161788071357
"1201",2,201,1201,3.21591514666343,0.0794842109552261
"1202",2,202,1202,3.40948992944262,0.0911095248476253
"1203",2,203,1203,2.93825306934564,0.0866298447630598
"1204",2,204,1204,3.10691532306941,0.0876368294981033
"1205",2,205,1205,3.26807590926844,0.0876890844923286
"1206",2,206,1206,3.16414063736506,0.0891242972037446
"1207",2,207,1207,3.03948746151397,0.0890821284635988
"1208",2,208,1208,3.06948613962354,0.0912850167273612
"1209",2,209,1209,3.13017050360005,0.0854494356273121
"1210",2,210,1210,3.10490750510964,0.0899386159315294
"1211",2,211,1211,3.06192039510838,0.0853672778364309
"1212",2,212,1212,2.97966141359794,0.0897117007329575
"1213",2,213,1213,3.23910547212088,0.0785644795244614
"1214",2,214,1214,2.98815572789914,0.0956506357694404
"1215",2,215,1215,3.37317443312328,0.0829849015019059
"1216",2,216,1216,3.17540796372142,0.0933921463563189
"1217",2,217,1217,3.41817294086482,0.0804607875196536
"1218",2,218,1218,3.33135793005873,0.0921933242125803
"1219",2,219,1219,3.46657452404691,0.0857284526984192
"1220",2,220,1220,3.48531606793605,0.0724962383818147
"1221",2,221,1221,3.41841213484491,0.0920237983515474
"1222",2,222,1222,3.238344961177,0.0908714838999836
"1223",2,223,1223,3.43611773193794,0.0893354247474126
"1224",2,224,1224,3.23336117348163,0.0930884946300375
"1225",2,225,1225,3.2762322933861,0.0942238615288213
"1226",2,226,1226,3.46518414039268,0.0825014359052061
"1227",2,227,1227,3.16170905121353,0.091965255361756
"1228",2,228,1228,3.06946690596969,0.0859117468004177
"1229",2,229,1229,3.07703362703851,0.093373138271255
"1230",2,230,1230,2.93489192638117,0.0853688071635482
"1231",2,231,1231,3.01969266824105,0.0869067723728993
"1232",2,232,1232,3.07765126928226,0.0882507104465194
"1233",2,233,1233,2.96767129856837,0.0877344317148037
"1234",2,234,1234,3.00702051419362,0.0918511020808674
"1235",2,235,1235,3.15578649809524,0.085568015480091
"1236",2,236,1236,2.9439988730081,0.0917849953347088
"1237",2,237,1237,2.91268752333283,0.0904797180766464
"1238",2,238,1238,3.14645341420532,0.0885435765898753
"1239",2,239,1239,3.06577431628277,0.0980078284841385
"1240",2,240,1240,3.18837897031265,0.088253445123198
"1241",2,241,1241,3.3303217168235,0.08771496723958
"1242",2,242,1242,3.30202884774643,0.0877541640680244
"1243",2,243,1243,3.35631159845026,0.0873010537673648
"1244",2,244,1244,3.29523685062699,0.0845119628263414
"1245",2,245,1245,3.09215462545566,0.0849949659037889
"1246",2,246,1246,3.13536989578751,0.0900651158100949
"1247",2,247,1247,3.4760353170901,0.0843135481809466
"1248",2,248,1248,3.43855184214203,0.0850760729773945
"1249",2,249,1249,3.31390779401333,0.0902880640506395
"1250",2,250,1250,3.5277857449084,0.0883013828079124
"1251",2,251,1251,3.13561769177234,0.0856066197832666
"1252",2,252,1252,3.09554693368721,0.088501070416602
"1253",2,253,1253,3.12126976026552,0.0837991085177218
"1254",2,254,1254,3.05373139269174,0.0932417272288642
"1255",2,255,1255,3.46359132656841,0.0834308616008327
"1256",2,256,1256,3.14466272001973,0.0887190514564323
"1257",2,257,1257,3.26494703574421,0.0883283636340411
"1258",2,258,1258,3.34716654566074,0.0867862979389213
"1259",2,259,1259,3.4055558058196,0.0893567256783008
"1260",2,260,1260,3.40334406542595,0.086996369464506
"1261",2,261,1261,3.26956704735097,0.093391420037082
"1262",2,262,1262,3.34304642591353,0.0850339546600917
"1263",2,263,1263,3.49031399067337,0.0802876815103936
"1264",2,264,1264,2.94802024693141,0.09485677861574
"1265",2,265,1265,3.21778206417702,0.0828476945411636
"1266",2,266,1266,2.9872205498117,0.0880479014925513
"1267",2,267,1267,2.90360473604401,0.082631301533008
"1268",2,268,1268,3.34365769633635,0.086990878361338
"1269",2,269,1269,3.52297359842979,0.0857767059217599
"1270",2,270,1270,3.33635130338411,0.0921883538286204
"1271",2,271,1271,3.33620189775064,0.0841066605691401
"1272",2,272,1272,3.0733510700716,0.0905647984934938
"1273",2,273,1273,3.07835684095309,0.0968225718939985
"1274",2,274,1274,3.55900562767423,0.0778285601101299
"1275",2,275,1275,3.43014963740803,0.0888739937661034
"1276",2,276,1276,3.22417331715697,0.0859014894082865
"1277",2,277,1277,3.54465090414266,0.0869284113019096
"1278",2,278,1278,3.49392291557183,0.0866328807341107
"1279",2,279,1279,2.97917378364831,0.0907137550748378
"1280",2,280,1280,3.09575665612895,0.0910653901862109
"1281",2,281,1281,3.2823646615641,0.0864068177393177
"1282",2,282,1282,3.08501069446518,0.0889647705782124
"1283",2,283,1283,3.19036454001216,0.0879868818205287
"1284",2,284,1284,3.20625985971501,0.0921750902238191
"1285",2,285,1285,3.18856599104103,0.0876198113527424
"1286",2,286,1286,3.09183239565276,0.0877941318859262
"1287",2,287,1287,3.06376502979402,0.0920413296919498
"1288",2,288,1288,3.01066691759742,0.0861497586465215
"1289",2,289,1289,3.23342008643034,0.0891641277542327
"1290",2,290,1290,3.1111987728059,0.0911489232877938
"1291",2,291,1291,3.0539801655777,0.0930010121321468
"1292",2,292,1292,3.31857070365557,0.0773437070060979
"1293",2,293,1293,3.19108912068492,0.0941237665487764
"1294",2,294,1294,3.18472034367644,0.0930411801473014
"1295",2,295,1295,3.25117734442209,0.0889922692466156
"1296",2,296,1296,3.03718528039511,0.0884634399129611
"1297",2,297,1297,3.23519205232634,0.0858086917759446
"1298",2,298,1298,3.00658246953892,0.0932683428635801
"1299",2,299,1299,3.24752831473763,0.0820551896874398
"1300",2,300,1300,3.18184762749461,0.0880044793298546
"1301",2,301,1301,3.23205561716391,0.0874513636911812
"1302",2,302,1302,3.11741277817993,0.0872557935776744
"1303",2,303,1303,3.20074389715977,0.0842625887517521
"1304",2,304,1304,3.03295150683255,0.0912901340418194
"1305",2,305,1305,3.29084500037845,0.0894711818240645
"1306",2,306,1306,3.07061955932636,0.0886633545225289
"1307",2,307,1307,3.20859947087116,0.0855189193486203
"1308",2,308,1308,3.18313085192343,0.0900410230508242
"1309",2,309,1309,3.12537946353796,0.093834130670031
"1310",2,310,1310,3.32292637685665,0.0900396131144442
"1311",2,311,1311,3.14744397766124,0.082526878876554
"1312",2,312,1312,3.22546011267275,0.0801060664509144
"1313",2,313,1313,3.3827213782578,0.0891158773149268
"1314",2,314,1314,3.2004575700745,0.0859875774862283
"1315",2,315,1315,3.19972628269092,0.0859842106058405
"1316",2,316,1316,2.7191096920455,0.0919162288240128
"1317",2,317,1317,3.00989908275278,0.0864628511487789
"1318",2,318,1318,3.48252903778263,0.0927768766447628
"1319",2,319,1319,3.44968859760583,0.0818831025093877
"1320",2,320,1320,3.44279539679094,0.0880442925979172
"1321",2,321,1321,3.18674292354281,0.0868936647182086
"1322",2,322,1322,3.11918341650619,0.0899555149603422
"1323",2,323,1323,3.07590503453259,0.0868761277849464
"1324",2,324,1324,3.16009995684465,0.0904332506323819
"1325",2,325,1325,3.08659097030537,0.0838905545216851
"1326",2,326,1326,3.47306469579628,0.0903094945086794
"1327",2,327,1327,3.27474691982137,0.0848583241658745
"1328",2,328,1328,3.15496093030681,0.0903672846839136
"1329",2,329,1329,3.00833630300043,0.0801321383405243
"1330",2,330,1330,3.09144185044467,0.0932731748430475
"1331",2,331,1331,3.4382905525879,0.0786302657893959
"1332",2,332,1332,3.14456142081888,0.092589416190433
"1333",2,333,1333,3.00904355671711,0.0965817918101582
"1334",2,334,1334,3.13480352606055,0.0813721104287066
"1335",2,335,1335,3.15161296447682,0.0867028283037996
"1336",2,336,1336,3.02773725723873,0.0885722775606372
"1337",2,337,1337,3.5093095732419,0.0851510960836761
"1338",2,338,1338,3.3527291676766,0.0825159241749995
"1339",2,339,1339,3.4817689154921,0.087670249295988
"1340",2,340,1340,3.40607764361972,0.0882160208305253
"1341",2,341,1341,3.34614247923938,0.0861529362517619
"1342",2,342,1342,3.33213861556013,0.0833652547482067
"1343",2,343,1343,3.27635042494077,0.0889262030257792
"1344",2,344,1344,3.37618708284318,0.0865235241498537
"1345",2,345,1345,3.37918615885282,0.0885573658683099
"1346",2,346,1346,3.28278265014938,0.0824631307355884
"1347",2,347,1347,3.22410329163431,0.0949189449911926
"1348",2,348,1348,3.11839988751806,0.0935641693628484
"1349",2,349,1349,3.34328473120725,0.0843530503139993
"1350",2,350,1350,3.12814377543691,0.0882115712427023
"1351",2,351,1351,3.34565998720084,0.0873283046348661
"1352",2,352,1352,3.03871827848935,0.0913009335239006
"1353",2,353,1353,3.15250954394919,0.0865677114490802
"1354",2,354,1354,3.55287642062454,0.0932810456732878
"1355",2,355,1355,3.08309607880237,0.0840166750615614
"1356",2,356,1356,2.96868877949215,0.0900014479380462
"1357",2,357,1357,3.0977219980516,0.0928286887697973
"1358",2,358,1358,3.0762873424277,0.0950547855225183
"1359",2,359,1359,3.41469487358338,0.0803573587213577
"1360",2,360,1360,3.39958048997019,0.0950164336820164
"1361",2,361,1361,3.51677107227671,0.0825106993658438
"1362",2,362,1362,3.52819521873816,0.0830751560903602
"1363",2,363,1363,3.20910324386942,0.0884390285865769
"1364",2,364,1364,3.28182324157331,0.0826417928576803
"1365",2,365,1365,3.11705652678454,0.0947234801273303
"1366",2,366,1366,3.41640197769094,0.0811993490624475
"1367",2,367,1367,2.94766906028696,0.0859905058014053
"1368",2,368,1368,3.52654969844147,0.0982683585062317
"1369",2,369,1369,3.02713198171933,0.0742561781790245
"1370",2,370,1370,2.96506094109001,0.0797027282492511
"1371",2,371,1371,3.05331752735273,0.0923967868760308
"1372",2,372,1372,3.47307251277445,0.0810520609766519
"1373",2,373,1373,3.08153747916176,0.100765375292186
"1374",2,374,1374,3.28570632209446,0.0751244993362146
"1375",2,375,1375,3.00617108535581,0.101465979104947
"1376",2,376,1376,3.10779574049215,0.101297471052352
"1377",2,377,1377,3.24203370229333,0.0845187007867402
"1378",2,378,1378,3.05683455909626,0.0856089675818535
"1379",2,379,1379,3.1301007445191,0.0850000669530124
"1380",2,380,1380,2.97748946482082,0.0902150742057938
"1381",2,381,1381,3.27100275117572,0.0841857718298771
"1382",2,382,1382,3.29977425440589,0.0837635554956206
"1383",2,383,1383,2.58864804329625,0.0916039621020029
"1384",2,384,1384,3.50434811409614,0.0845961701106036
"1385",2,385,1385,3.63246600159549,0.0793107057741506
"1386",2,386,1386,3.10684679525167,0.095113834133093
"1387",2,387,1387,3.1007811634129,0.080730947188101
"1388",2,388,1388,3.11455582531303,0.0834488334663222
"1389",2,389,1389,3.21931485784111,0.0910549368306962
"1390",2,390,1390,2.89158742854885,0.0849569091530956
"1391",2,391,1391,3.3760577640229,0.0845732051189045
"1392",2,392,1392,3.1325624910188,0.0928703783017715
"1393",2,393,1393,3.30369703455495,0.0819150245410145
"1394",2,394,1394,3.13643803337986,0.0908202295380191
"1395",2,395,1395,3.10358452921504,0.0944983431488766
"1396",2,396,1396,3.20513287558239,0.0796924453479527
"1397",2,397,1397,3.19616867174721,0.0844909368412363
"1398",2,398,1398,3.20204389137047,0.0894435776627523
"1399",2,399,1399,3.09984793521905,0.0849847352132165
"1400",2,400,1400,3.02882291374209,0.0909674939353811
"1401",2,401,1401,3.20346875186022,0.0845298382312465
"1402",2,402,1402,3.05668486681637,0.0917282100409337
"1403",2,403,1403,3.16231725843419,0.0824629467838417
"1404",2,404,1404,3.18117075243942,0.0925778310567942
"1405",2,405,1405,3.04452713625089,0.0866101063442295
"1406",2,406,1406,3.17713716437456,0.0887820336560878
"1407",2,407,1407,3.70208067920403,0.0821670986166196
"1408",2,408,1408,2.62577014075963,0.0912917584193098
"1409",2,409,1409,2.88338914470194,0.0854992944951029
"1410",2,410,1410,3.14012918832226,0.0914579993280968
"1411",2,411,1411,2.99092782227399,0.0847857075617363
"1412",2,412,1412,3.23243045707324,0.0941213785469613
"1413",2,413,1413,3.37326333533013,0.0903342963027363
"1414",2,414,1414,3.27754661488518,0.0856118370669293
"1415",2,415,1415,3.12738112821427,0.0889369685675727
"1416",2,416,1416,3.08235938129429,0.0867381032033045
"1417",2,417,1417,3.17713856135345,0.0924533303758179
"1418",2,418,1418,3.17287117568895,0.0891012110023842
"1419",2,419,1419,3.09060330127702,0.0897722944505096
"1420",2,420,1420,3.18634142602884,0.0876375732053815
"1421",2,421,1421,3.45126962811869,0.0809441252721083
"1422",2,422,1422,3.01603468003335,0.0947301790777782
"1423",2,423,1423,3.32723239620899,0.0850495797840633
"1424",2,424,1424,3.16149894684885,0.0875707437879424
"1425",2,425,1425,3.11901563472232,0.0867197898459575
"1426",2,426,1426,3.18754492059448,0.083127247613574
"1427",2,427,1427,3.14975445906371,0.0926799559628209
"1428",2,428,1428,3.14242243072788,0.082355611568626
"1429",2,429,1429,3.23911192720483,0.0929725377391497
"1430",2,430,1430,3.675434786806,0.0811698696566056
"1431",2,431,1431,3.19607401817027,0.0939532376545963
"1432",2,432,1432,3.14472718799709,0.0829826650210129
"1433",2,433,1433,3.13364390146104,0.0825638318287664
"1434",2,434,1434,3.1257293595225,0.0912151115476712
"1435",2,435,1435,3.24762097927227,0.0849612163585197
"1436",2,436,1436,3.25688916673858,0.0873347139968605
"1437",2,437,1437,2.90068667192673,0.0955060827039143
"1438",2,438,1438,3.37840212881187,0.0813840803676299
"1439",2,439,1439,3.34211709461032,0.0906219725989171
"1440",2,440,1440,3.25484331022735,0.0821211779364209
"1441",2,441,1441,3.09129299411634,0.0853322144482955
"1442",2,442,1442,3.19514948356549,0.0929794826307447
"1443",2,443,1443,3.32018373586874,0.0803126930712269
"1444",2,444,1444,3.13543044223089,0.079451709699648
"1445",2,445,1445,2.97578371883161,0.0956620708970884
"1446",2,446,1446,3.05180147942507,0.082371842610993
"1447",2,447,1447,3.24086826822902,0.0848383438304362
"1448",2,448,1448,3.08591770060321,0.0828513620390932
"1449",2,449,1449,3.05525914076419,0.0925762942429447
"1450",2,450,1450,3.07659799716152,0.0817461866990826
"1451",2,451,1451,3.01879482858192,0.0934262787630597
"1452",2,452,1452,3.10228995987137,0.0893201555146869
"1453",2,453,1453,3.13619777859165,0.0840593350030046
"1454",2,454,1454,3.08215312598802,0.0850961571296633
"1455",2,455,1455,2.76055319659919,0.0903395799483594
"1456",2,456,1456,3.38688588585756,0.0853454078014422
"1457",2,457,1457,3.23045325618291,0.091300614972469
"1458",2,458,1458,3.31239261851901,0.0777648341892311
"1459",2,459,1459,3.20272529725071,0.0975875015233624
"1460",2,460,1460,3.22741735168629,0.0888275940592359
"1461",2,461,1461,3.1363691216227,0.0913073217630403
"1462",2,462,1462,3.27610133938932,0.0849527061301202
"1463",2,463,1463,3.08132842764685,0.0903503994382555
"1464",2,464,1464,3.21064847461732,0.083392884037461
"1465",2,465,1465,3.11689004130204,0.0894973998783919
"1466",2,466,1466,3.12420241449967,0.0869742621452289
"1467",2,467,1467,2.9384817097378,0.0889629326269946
"1468",2,468,1468,3.31562698298863,0.0874831345313079
"1469",2,469,1469,2.94713209278818,0.0917951004029474
"1470",2,470,1470,3.38626270076479,0.0857993483925156
"1471",2,471,1471,3.14606473250874,0.0888996137477012
"1472",2,472,1472,3.20562261246234,0.0865850593295982
"1473",2,473,1473,3.21173959933588,0.0831785675300037
"1474",2,474,1474,3.03341801273719,0.0924319311773012
"1475",2,475,1475,3.15390029563139,0.0859544253718506
"1476",2,476,1476,3.05928091825623,0.0878952011345656
"1477",2,477,1477,3.2846142192395,0.0897269463343531
"1478",2,478,1478,3.1964914849564,0.0877449376356516
"1479",2,479,1479,3.10298257698841,0.0873593323262057
"1480",2,480,1480,3.00109162046215,0.0954577132418306
"1481",2,481,1481,3.5963519329598,0.0836019947219389
"1482",2,482,1482,3.47934341017335,0.0907288274071755
"1483",2,483,1483,3.22478370479759,0.0827754316970728
"1484",2,484,1484,3.13377915532791,0.0893439040881956
"1485",2,485,1485,3.06907833116014,0.0835222428366547
"1486",2,486,1486,3.08404541036524,0.0940809362372393
"1487",2,487,1487,3.22945653766728,0.0832961256412574
"1488",2,488,1488,3.4027189556606,0.0895426207857918
"1489",2,489,1489,3.25618942369389,0.0879913392157005
"1490",2,490,1490,3.11698401361057,0.0845355558432344
"1491",2,491,1491,3.31593437668455,0.0914570528385381
"1492",2,492,1492,3.34803427077335,0.0874799067525644
"1493",2,493,1493,3.32326155479905,0.0829218123756251
"1494",2,494,1494,3.06785347938373,0.0914440844420127
"1495",2,495,1495,3.11873128032417,0.0859340015713235
"1496",2,496,1496,3.11560972698387,0.0861027416716955
"1497",2,497,1497,3.23763178777942,0.0905943749794646
"1498",2,498,1498,3.27841443616696,0.0843653284653848
"1499",2,499,1499,2.98973333552652,0.091874748079118
"1500",2,500,1500,3.1604822621321,0.0846131398767069
"1501",2,501,1501,3.36792420678869,0.0883769985898251
"1502",2,502,1502,3.22378638182074,0.0871322937473221
"1503",2,503,1503,3.15796526992372,0.0888940034997396
"1504",2,504,1504,3.1806047145275,0.0866475824639796
"1505",2,505,1505,3.28081835108872,0.0870818745541888
"1506",2,506,1506,3.24870031825458,0.0892565447966121
"1507",2,507,1507,3.04412425111206,0.0847079832400187
"1508",2,508,1508,3.09150399393827,0.0887347097840663
"1509",2,509,1509,3.25242125044184,0.0912494726911996
"1510",2,510,1510,3.08226025611146,0.0828520949117105
"1511",2,511,1511,3.2607504007184,0.0927266554157582
"1512",2,512,1512,3.42958378060862,0.0831480133875676
"1513",2,513,1513,3.18560747950222,0.0926215157483636
"1514",2,514,1514,3.28815686330156,0.0797039856238942
"1515",2,515,1515,3.00894336450853,0.0955724772352114
"1516",2,516,1516,3.01490386069833,0.095288075204713
"1517",2,517,1517,3.08962677240896,0.0928424322636207
"1518",2,518,1518,3.13178937076092,0.0825908124892076
"1519",2,519,1519,3.19645229017527,0.089035030128158
"1520",2,520,1520,3.37422782721587,0.0859026116361392
"1521",2,521,1521,3.53136619768818,0.0892088970598759
"1522",2,522,1522,3.41264265838765,0.076638295593341
"1523",2,523,1523,3.25247129515053,0.0865534997514531
"1524",2,524,1524,3.1707872305427,0.0915911905857966
"1525",2,525,1525,3.05634015955704,0.0855814914330289
"1526",2,526,1526,3.46365769212925,0.0869249056484845
"1527",2,527,1527,3.5787151507213,0.0840642344341417
"1528",2,528,1528,3.14805357581403,0.0913057560708581
"1529",2,529,1529,3.18336913116067,0.0878956674776091
"1530",2,530,1530,3.35256064380608,0.0882043671398278
"1531",2,531,1531,3.10403009762878,0.0922987163583018
"1532",2,532,1532,3.11191809441964,0.0924591831939249
"1533",2,533,1533,3.15518947107035,0.0897866584234074
"1534",2,534,1534,3.37005944447236,0.0864434429209052
"1535",2,535,1535,3.23990540067088,0.089838260620667
"1536",2,536,1536,3.06766096680103,0.0867990525655437
"1537",2,537,1537,3.17521256342004,0.0878212545079589
"1538",2,538,1538,3.15719022323661,0.089496538586255
"1539",2,539,1539,3.22837082453413,0.0887409653695269
"1540",2,540,1540,3.13569927574547,0.0888382812776742
"1541",2,541,1541,3.21963627465917,0.0900967682185051
"1542",2,542,1542,3.46927156299154,0.0903898658135551
"1543",2,543,1543,3.11011674332101,0.0846304677287312
"1544",2,544,1544,3.13085890560166,0.0857574476497849
