,datetime,Year,Month,Day,tmax,tmin,tmean,precip,season,days_since_aug_1,tmin_avg_14,tmax_avg_14,tmean_avg_14,precip_total_14,tmin_avg_7,tmax_avg_7,tmean_avg_7,precip_total_7,temp_swing,temp_swing_cumulative_14,temp_swing_cumulative_7,tmin_t-1,tmax_t-1,tmean_t-1,precip_t-1,tmin_t-2,tmax_t-2,tmean_t-2,precip_t-2,sunlight,sunlight_14_total,sunlight_7_total,DD_10,DD_9,DD_8,DD_7,DD_6,DD_5,DD_0,DD_10_14,DD_9_14,DD_8_14,DD_7_14,DD_6_14,DD_5_14,DD_0_14,DD_10_sum,DD_9_sum,DD_8_sum,DD_7_sum,DD_6_sum,DD_5_sum,DD_0_sum,tmax_delta,tmax_delta_14,tmin_delta,tmin_delta_14,tmean_delta,tmean_delta_14,DD_10_delta,DD_10_delta_14,DD_9_delta,DD_9_delta_14,DD_8_delta,DD_8_delta_14,DD_7_delta,DD_7_delta_14,DD_6_delta,DD_6_delta_14,DD_5_delta,DD_5_delta_14,DD_0_delta,DD_0_delta_14,DD_5_delta_test,tmax_avg_14_delta_test,tmin_avg_14_delta_test,sunlight_delta,sunlight_delta_14
64,2012-12-04,2012,12,4,9.3,5.3,7.3,4.2,1,125,0.9857142857142857,7.271428571428572,4.15,17.4,0.7000000000000001,6.085714285714286,3.414285714285714,13.399999999999999,4.000000000000001,83.69999999999999,32.4,5.6,8.7,7.2,8.6,3.9,8.5,6.2,3.2,9.402777777777777,134.3852777777778,66.55805555555555,0.0,0.0,0.0,0.2999999999999998,1.2999999999999998,2.3,0.0,0.0,1.0999999999999996,3.0999999999999996,5.3,8.5,15.100000000000001,-3.7,212.3,260.9,314.5,374.1,440.1,513.4,-8.1,0.6000000000000014,-3.3000000000000007,-0.2999999999999998,1.0000000000000009,0.09999999999999964,-1.1000000000000019,0.0,0.0,0.0,0.0,0.0,-0.3000000000000007,0.09999999999999964,-1.1000000000000005,0.09999999999999964,-1.1000000000000005,0.09999999999999964,-1.1000000000000005,0.0,0.0,4.600000000000001,0.15714285714285836,-0.45000000000000007,-0.01888888888888829,-0.35555555555555785
65,2012-12-05,2012,12,5,9.4,3.3,6.4,0.4,1,126,1.0571428571428572,7.035714285714286,4.071428571428571,26.0,2.3714285714285714,7.0,4.714285714285714,18.4,6.1000000000000005,83.8,27.6,5.3,9.3,7.3,4.2,5.6,8.7,7.2,8.6,9.384722222222223,134.02972222222223,66.40027777777777,0.0,0.0,0.0,0.0,0.40000000000000036,1.4000000000000004,0.0,0.0,0.1999999999999993,1.1999999999999993,2.6999999999999993,5.8999999999999995,12.499999999999998,-3.7,212.3,260.9,314.5,374.1,440.5,514.8,-8.1,0.09999999999999964,-2.5,-2.0,-2.5999999999999996,-0.8999999999999995,-2.600000000000002,0.0,0.0,0.0,-0.9000000000000004,0.0,-1.9000000000000004,-0.2999999999999998,-2.6000000000000005,-0.8999999999999995,-2.6000000000000005,-0.8999999999999995,-2.6000000000000005,0.0,0.0,-1.3000000000000025,0.25714285714285623,-0.30000000000000004,-0.018055555555553937,-0.34416666666666806
66,2012-12-06,2012,12,6,5.8,2.4,4.1,0.0,1,127,0.8714285714285713,6.857142857142857,3.8857142857142857,27.2,4.014285714285714,7.957142857142857,6.014285714285714,22.400000000000002,3.4,82.5,27.8,3.3,9.4,6.4,0.4,5.3,9.3,7.3,4.2,9.367777777777778,133.68555555555554,66.2486111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,1.1999999999999993,2.6999999999999993,6.3,12.9,-3.7,212.3,260.9,314.5,374.1,440.5,514.8,-8.1,-3.6000000000000005,-0.29999999999999893,-0.8999999999999999,1.0000000000000009,-2.3000000000000007,0.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40000000000000036,0.40000000000000036,-1.4000000000000004,0.40000000000000036,0.0,0.0,-0.40000000000000036,-0.06428571428571495,-0.8142857142857144,-0.01694444444444443,-0.3324999999999996
67,2012-12-07,2012,12,7,3.5,-0.9,1.3,1.6,1,128,0.9428571428571428,6.835714285714286,3.914285714285714,27.6,4.742857142857143,8.714285714285714,6.757142857142857,22.8,4.4,76.39999999999999,29.200000000000003,2.4,5.8,4.1,0.0,3.3,9.4,6.4,0.4,9.351666666666667,133.35305555555556,66.10333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,1.1999999999999993,2.6999999999999993,6.3,12.899999999999999,-3.7,212.3,260.9,314.5,374.1,440.5,514.8,-8.1,-2.3,-0.40000000000000036,-3.3,5.700000000000001,-2.8,2.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40000000000000213,0.12142857142857189,-0.8857142857142859,-0.016111111111111853,-0.3202777777777772
68,2012-12-08,2012,12,8,1.5,-9.2,-3.9,0.0,1,129,1.3499999999999999,6.807142857142858,4.1,27.6,4.514285714285714,8.685714285714287,6.628571428571428,22.8,10.7,78.2,29.7,-0.9,3.5,1.3,1.6,2.4,5.8,4.1,0.0,9.336666666666668,133.03277777777777,65.96444444444444,0.0,0.0,0.0,0.0,0.0,0.0,-3.9,0.0,0.1999999999999993,1.1999999999999993,2.6999999999999993,6.3,12.3,-3.7,212.3,260.9,314.5,374.1,440.5,514.8,-12.0,-2.0,-3.4000000000000004,-8.299999999999999,-5.199999999999999,-5.2,-4.300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5999999999999996,-3.9,0.0,-1.6000000000000014,0.14285714285714413,-0.3142857142857145,-0.014999999999998792,-0.30833333333333357
69,2012-12-09,2012,12,9,-0.2,-3.8,-2.0,0.0,1,130,0.9785714285714284,6.564285714285715,3.792857142857143,29.0,3.814285714285714,8.057142857142859,5.957142857142857,24.400000000000002,3.5999999999999996,79.0,36.3,-9.2,1.5,-3.9,0.0,-0.9,3.5,1.3,1.6,9.322777777777778,132.72444444444443,65.83222222222221,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.1999999999999993,1.1999999999999993,2.6999999999999993,6.3,12.3,-7.6,212.3,260.9,314.5,374.1,440.5,514.8,-14.0,-1.7,-6.2,5.3999999999999995,-6.999999999999998,1.9,-6.700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,-3.9,-1.6000000000000014,-0.2928571428571418,-1.0214285714285716,-0.013888888888889284,-0.2955555555555538
70,2012-12-10,2012,12,10,0.5,-3.5,-1.5,0.0,1,131,0.47857142857142854,6.121428571428572,3.314285714285714,29.0,1.485714285714286,6.671428571428572,4.085714285714285,18.0,4.0,73.0,35.3,-3.8,-0.2,-2.0,0.0,-9.2,1.5,-3.9,0.0,9.31,132.42888888888888,65.70666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.1999999999999993,1.1999999999999993,2.6999999999999993,6.3,12.3,-9.6,212.3,260.9,314.5,374.1,440.5,514.8,-15.5,0.7,-5.1000000000000005,0.2999999999999998,0.9000000000000012,0.5,-2.100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-2.0,-1.6000000000000014,-1.0928571428571425,-1.65,-0.012777777777777999,-0.2827777777777776
71,2012-12-11,2012,12,11,1.1,-1.8,-0.4,0.0,1,132,0.5428571428571428,5.757142857142858,3.164285714285714,28.2,0.38571428571428573,5.428571428571429,2.9142857142857146,14.8,2.9000000000000004,68.6,36.199999999999996,-3.5,0.5,-1.5,0.0,-3.8,-0.2,-2.0,0.0,9.298055555555555,132.1461111111111,65.58805555555556,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.1999999999999993,1.1999999999999993,2.6999999999999993,6.3,12.3,-9.2,212.3,260.9,314.5,374.1,440.5,514.8,-15.9,0.6000000000000001,-1.7999999999999998,1.7,2.6000000000000005,1.1,0.3999999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.3999999999999999,-1.6000000000000014,-1.7285714285714278,-1.8571428571428568,-0.011944444444445423,-0.26944444444444393
72,2012-12-12,2012,12,12,2.7,-2.4,0.2,0.0,1,133,0.7285714285714285,5.628571428571428,3.1928571428571426,24.6,-0.9142857142857143,4.257142857142857,1.6714285714285713,6.200000000000002,5.1,62.7,35.099999999999994,-1.8,1.1,-0.4,0.0,-3.5,0.5,-1.5,0.0,9.287222222222223,131.87666666666667,65.47638888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,1.1999999999999993,2.6999999999999993,6.3,12.3,-7.8,212.3,260.9,314.5,374.1,440.5,514.8,-15.9,1.6,-1.5,-0.5999999999999999,4.400000000000001,0.6000000000000001,1.399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4000000000000001,-1.6000000000000014,-1.7428571428571438,-1.2357142857142858,-0.010833333333332362,-0.256388888888889
73,2012-12-13,2012,12,13,0.4,-5.0,-2.3,1.0,1,134,1.0428571428571427,5.521428571428571,3.292857142857143,24.4,-1.9285714285714286,3.085714285714286,0.5714285714285714,2.0000000000000018,5.4,61.9,34.1,-2.4,2.7,0.2,0.0,-1.8,1.1,-0.4,0.0,9.277777777777777,131.62027777777777,65.37166666666667,0.0,0.0,0.0,0.0,0.0,0.0,-2.3,0.0,0.1999999999999993,1.1999999999999993,2.6999999999999993,6.3,12.3,-7.8,212.3,260.9,314.5,374.1,440.5,514.8,-18.2,-2.3000000000000003,-1.3999999999999995,-2.6,-0.5999999999999992,-2.5,-1.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3,1.1102230246251565e-16,-0.6999999999999993,-1.5857142857142854,-0.2785714285714287,-0.00944444444444592,-0.24277777777777665
74,2012-12-14,2012,12,14,1.4,-5.6,-2.1,3.2,1,135,1.0,5.421428571428572,3.2214285714285715,24.4,-2.742857142857143,2.1285714285714286,-0.31428571428571433,1.6000000000000019,7.0,65.3,36.099999999999994,-5.0,0.4,-2.3,1.0,-2.4,2.7,0.2,0.0,9.269166666666667,131.3775,65.27416666666667,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,0.0,0.1999999999999993,1.1999999999999993,2.6999999999999993,6.3,12.3,-10.1,212.3,260.9,314.5,374.1,440.5,514.8,-20.3,0.9999999999999999,-5.6,-0.5999999999999996,-8.999999999999998,0.19999999999999973,-7.300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999973,-2.3,-0.6999999999999993,-1.4142857142857146,0.08571428571428563,-0.008611111111109793,-0.22888888888888914
75,2012-12-15,2012,12,15,1.5,-2.7,-0.6,1.6,1,136,0.3571428571428571,5.021428571428572,2.6999999999999997,25.4,-3.8,1.3571428571428574,-1.2285714285714284,2.600000000000002,4.2,68.4,38.7,-5.6,1.4,-2.1,3.2,-5.0,0.4,-2.3,1.0,9.261666666666667,131.1486111111111,65.18416666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.1999999999999993,1.1999999999999993,2.6999999999999993,6.3,11.3,-12.2,212.3,260.9,314.5,374.1,440.5,514.8,-20.9,0.10000000000000009,-6.500000000000001,2.8999999999999995,-9.6,1.5,-8.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.5,-2.1,-2.5,-1.8357142857142845,-0.5857142857142857,-0.007500000000000284,-0.21472222222222115
76,2012-12-16,2012,12,16,1.6,-0.8,0.4,0.0,1,137,-0.3285714285714286,4.557142857142857,2.1214285714285714,28.6,-4.4714285714285715,1.0571428571428572,-1.7142857142857142,4.200000000000002,2.4000000000000004,68.5,32.2,-2.7,1.5,-0.6,1.6,-5.6,1.4,-2.1,3.2,9.25527777777778,130.93388888888887,65.10166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.1000000000000005,7.1000000000000005,-12.799999999999999,212.3,260.9,314.5,374.1,440.5,514.8,-20.9,0.10000000000000009,-9.700000000000001,1.9000000000000001,-9.8,1.0,-9.8,0.0,0.0,0.0,-0.1999999999999993,0.0,-1.1999999999999993,0.0,-2.1999999999999993,0.0,-3.1999999999999993,0.0,-4.199999999999999,0.6,-0.6000000000000001,-9.099999999999998,-2.4000000000000004,-1.2785714285714287,-0.006388888888887223,-0.20055555555555493
77,2012-12-17,2012,12,17,3.2,-0.9,1.2,0.2,1,138,-1.0285714285714285,3.864285714285714,1.4214285714285715,23.8,-3.542857142857143,1.0571428571428572,-1.2428571428571427,5.8000000000000025,4.1000000000000005,66.3,31.0,-0.8,1.6,0.4,0.0,-2.7,1.5,-0.6,1.6,9.25,130.73333333333332,65.02666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.9000000000000004,5.9,-12.799999999999999,212.3,260.9,314.5,374.1,440.5,514.8,-20.9,1.6,-6.9,-0.09999999999999998,-4.699999999999999,0.7999999999999999,-5.8000000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,0.0,-1.2000000000000002,0.0,-1.1102230246251565e-16,-10.300000000000002,-3.3428571428571434,-2.071428571428571,-0.005277777777779491,-0.18611111111111
78,2012-12-18,2012,12,18,2.6,-8.2,-2.8,3.6,1,139,-1.3642857142857143,3.371428571428571,1.0071428571428573,20.6,-3.1142857142857143,1.3142857142857145,-0.9,5.8000000000000025,10.799999999999999,67.3,31.1,-0.9,3.2,1.2,0.2,-0.8,1.6,0.4,0.0,9.245833333333334,130.54722222222222,64.95916666666666,0.0,0.0,0.0,0.0,0.0,0.0,-2.8,0.0,0.0,0.0,0.2999999999999998,1.7000000000000002,3.7,-12.799999999999999,212.3,260.9,314.5,374.1,440.5,514.8,-23.7,-0.6000000000000001,-5.499999999999999,-7.299999999999999,-6.499999999999999,-4.0,-6.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,0.0,-1.2000000000000002,0.0,-2.2,-2.8,-1.1102230246251565e-16,-11.400000000000002,-3.9000000000000012,-2.35,-0.00416666666666643,-0.17166666666666508
79,2012-12-19,2012,12,19,1.8,-3.8,-1.0,0.0,1,140,-1.8285714285714285,2.9785714285714286,0.5785714285714285,12.200000000000001,-2.742857142857143,1.7,-0.5142857142857143,6.000000000000002,5.6,74.1,39.0,-8.2,2.6,-2.8,3.6,-0.9,3.2,1.2,0.2,9.242777777777778,130.37555555555556,64.89916666666666,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.40000000000000036,1.4000000000000004,-15.6,212.3,260.9,314.5,374.1,440.5,514.8,-24.7,-0.8,-6.700000000000001,4.3999999999999995,-13.499999999999998,1.7999999999999998,-10.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999998,0.0,-1.2999999999999998,0.0,-2.3,1.7999999999999998,-2.8,-11.099999999999998,-4.057142857142857,-2.8857142857142857,-0.003055555555555145,-0.15694444444444322
80,2012-12-20,2012,12,20,5.0,1.8,3.4,0.2,1,141,-2.792857142857143,2.5000000000000004,-0.14285714285714282,11.6,-3.657142857142857,1.9142857142857146,-0.8571428571428571,9.600000000000001,3.2,73.60000000000001,39.5,-3.8,1.8,-1.0,0.0,-8.2,2.6,-2.8,3.6,9.240833333333335,130.2186111111111,64.84694444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.599999999999998,212.3,260.9,314.5,374.1,440.5,514.8,-24.7,3.2,-7.6000000000000005,5.6,-7.099999999999999,4.4,-7.400000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40000000000000036,0.0,-1.4000000000000004,1.0,-1.0,-12.9,-4.357142857142856,-3.6642857142857146,-0.0019444444444438602,-0.14194444444444443
81,2012-12-21,2012,12,21,3.0,-3.8,-0.4,1.8,1,142,-3.3,1.957142857142857,-0.6714285714285715,11.200000000000001,-3.8571428571428568,1.7857142857142858,-1.0285714285714287,9.600000000000001,6.8,73.39999999999999,37.3,1.8,5.0,3.4,0.2,-3.8,1.8,-1.0,0.0,9.24,130.07666666666665,64.8025,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,-16.599999999999998,212.3,260.9,314.5,374.1,440.5,514.8,-25.1,-2.0,-0.7999999999999998,-5.6,-0.5999999999999996,-3.8,-0.7000000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-12.899999999999999,-4.878571428571429,-4.242857142857143,-0.0008333333333343518,-0.12694444444444386
82,2012-12-22,2012,12,22,1.1,-0.3,0.4,0.0,1,143,-3.3428571428571425,1.9000000000000001,-0.7214285714285714,11.4,-2.8857142857142857,2.442857142857143,-0.21428571428571436,8.800000000000002,1.4000000000000001,75.80000000000001,37.1,-3.8,3.0,-0.4,1.8,1.8,5.0,3.4,0.2,9.240555555555554,129.94972222222222,64.76555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,212.3,260.9,314.5,374.1,440.5,514.8,-25.1,-1.9,-0.5,3.5,-2.899999999999999,0.8,-1.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.4,-12.3,-4.9071428571428575,-4.692857142857142,0.000555555555553866,-0.11166666666666636
83,2012-12-23,2012,12,23,3.6,1.1,2.4,0.0,1,144,-3.55,1.8642857142857143,-0.8428571428571429,11.600000000000001,-2.6285714285714286,2.6714285714285717,0.02857142857142858,7.400000000000002,2.5,66.5,34.3,-0.3,1.1,0.4,0.0,-3.8,3.0,-0.4,1.8,9.241944444444444,129.83805555555557,64.7363888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.100000000000001,212.3,260.9,314.5,374.1,440.5,514.8,-25.1,2.5,-0.3999999999999999,1.4000000000000001,8.9,2.0,4.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,-12.3,-4.700000000000001,-4.5285714285714285,0.0013888888888899942,-0.0961111111111137
84,2012-12-24,2012,12,24,3.4,0.1,1.8,0.0,1,145,-2.9142857142857146,1.8357142857142859,-0.5357142857142857,11.600000000000001,-2.2857142857142856,2.6142857142857143,0.17142857142857146,5.8000000000000025,3.3,65.4,34.4,1.1,3.6,2.4,0.0,-0.3,1.1,0.4,0.0,9.24472222222222,129.74194444444444,64.71527777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.100000000000001,212.3,260.9,314.5,374.1,440.5,514.8,-25.1,-0.20000000000000018,3.8,-1.0,4.900000000000001,-0.5999999999999999,4.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-12.3,-4.2857142857142865,-3.3928571428571432,0.0027777777777764356,-0.08083333333333442
85,2012-12-25,2012,12,25,1.2,-1.3,-0.1,0.0,1,146,-2.564285714285714,2.107142857142857,-0.22142857142857147,11.600000000000001,-2.014285714285714,2.9,0.4571428571428572,5.8000000000000025,2.5,64.7,33.599999999999994,0.1,3.4,1.8,0.0,1.1,3.6,2.4,0.0,9.248333333333333,129.66111111111113,64.70194444444445,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-9.600000000000001,212.3,260.9,314.5,374.1,440.5,514.8,-25.2,-2.2,2.8999999999999995,-1.4000000000000001,3.6000000000000014,-1.9000000000000001,3.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,1.5,-12.3,-3.650000000000001,-3.1071428571428568,0.0036111111111125638,-0.06527777777777999
86,2012-12-26,2012,12,26,1.5,-1.5,0.0,2.7,1,147,-2.307142857142857,2.314285714285714,0.01428571428571425,11.600000000000001,-1.8714285714285712,2.9285714285714284,0.5428571428571428,5.600000000000002,3.0,64.3,25.3,-1.3,1.2,-0.1,0.0,0.1,3.4,1.8,0.0,9.253333333333334,129.59583333333333,64.69666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.3,212.3,260.9,314.5,374.1,440.5,514.8,-25.2,0.30000000000000004,0.09999999999999964,-0.19999999999999996,0.5000000000000011,0.1,0.29999999999999893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,-12.3,-3.314285714285714,-3.0357142857142856,0.005000000000000782,-0.049722222222222
87,2012-12-27,2012,12,27,2.9,-0.2,1.4,0.0,1,148,-2.2714285714285714,2.3214285714285716,0.035714285714285685,11.600000000000001,-0.8857142857142853,2.728571428571428,0.9285714285714286,2.0000000000000018,3.1,62.2,22.700000000000003,-1.5,1.5,0.0,2.7,-1.3,1.2,-0.1,0.0,9.259166666666665,129.54611111111112,64.69916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.3,212.3,260.9,314.5,374.1,440.5,514.8,-25.2,1.4,-1.2000000000000006,1.3,0.900000000000001,1.4,-0.20000000000000115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.3,-3.1999999999999997,-3.314285714285714,0.005833333333331581,-0.03388888888888886
88,2012-12-28,2012,12,28,1.5,-0.8,0.4,3.6,1,149,-2.207142857142857,2.2357142857142858,0.02142857142857139,14.3,-0.5571428571428568,2.6857142857142855,1.0714285714285714,4.700000000000002,2.3,59.9,22.599999999999998,-0.2,2.9,1.4,0.0,-1.5,1.5,0.0,2.7,9.266388888888889,129.51222222222222,64.70972222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,212.3,260.9,314.5,374.1,440.5,514.8,-25.2,-1.4,2.4999999999999996,-0.6000000000000001,4.800000000000001,-0.9999999999999999,3.699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,-12.3,-3.185714285714286,-3.207142857142857,0.007222222222223351,-0.018611111111111356
89,2012-12-29,2012,12,29,-0.1,-1.9,-1.0,1.0,1,150,-1.864285714285714,2.4142857142857146,0.28571428571428564,13.3,-0.8428571428571426,2.3857142857142857,0.7857142857142856,4.500000000000002,1.7999999999999998,55.2,18.1,-0.8,1.5,0.4,3.6,-0.2,2.9,1.4,0.0,9.274722222222222,129.4936111111111,64.72805555555556,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9,212.3,260.9,314.5,374.1,440.5,514.8,-26.2,-1.6,0.09999999999999964,-1.0999999999999999,4.800000000000001,-1.4,2.499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.1,-11.3,-2.6071428571428577,-2.221428571428571,0.00833333333333286,-0.002777777777778212
90,2012-12-30,2012,12,30,-0.4,-7.1,-3.8,1.2,1,151,-1.5214285714285716,2.4214285714285717,0.4642857142857143,13.700000000000001,-0.4142857142857141,2.1714285714285713,0.9,6.3000000000000025,6.699999999999999,52.8,18.5,-1.9,-0.1,-1.0,1.0,-0.8,1.5,0.4,3.6,9.283888888888889,129.49083333333334,64.75444444444445,0.0,0.0,0.0,0.0,0.0,0.0,-3.8,0.0,0.0,0.0,0.0,0.0,0.0,-5.300000000000001,212.3,260.9,314.5,374.1,440.5,514.8,-30.0,-0.30000000000000004,-1.6000000000000005,-5.199999999999999,0.8000000000000016,-2.8,-0.4000000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8,-0.3999999999999999,-7.1000000000000005,-2.1357142857142852,-1.192857142857143,0.009166666666667211,0.013055555555554932
91,2012-12-31,2012,12,31,-2.3,-8.4,-5.4,4.0,1,152,-1.4642857142857142,2.3071428571428574,0.43571428571428567,13.100000000000001,-0.6428571428571426,2.0,0.7000000000000001,7.3000000000000025,6.1000000000000005,57.1,22.7,-7.1,-0.4,-3.8,1.2,-1.9,-0.1,-1.0,1.0,9.294444444444444,129.5038888888889,64.78861111111111,0.0,0.0,0.0,0.0,0.0,0.0,-5.4,0.0,0.0,0.0,0.0,0.0,0.0,-9.1,212.3,260.9,314.5,374.1,440.5,514.8,-35.4,-1.9,-2.000000000000001,-1.3000000000000007,-6.299999999999998,-1.6000000000000005,-4.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6000000000000005,-3.8,-5.9,-1.5571428571428565,-0.4357142857142857,0.01055555555555543,0.028611111111109366
92,2013-01-01,2013,1,1,-2.7,-8.4,-5.6,0.0,1,153,-1.9142857142857141,2.164285714285714,0.13571428571428565,14.3,-1.8142857142857138,1.4285714285714286,-0.1857142857142857,8.500000000000002,5.7,59.1,25.5,-8.4,-2.3,-5.4,4.0,-7.1,-0.4,-3.8,1.2,9.305833333333334,129.5325,64.83055555555555,0.0,0.0,0.0,0.0,0.0,0.0,-5.6,0.0,0.0,0.0,0.0,0.0,0.0,-14.5,212.3,260.9,314.5,374.1,440.5,514.8,-41.0,-0.40000000000000036,-5.500000000000001,0.0,-7.499999999999999,-0.1999999999999993,-6.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1999999999999993,-5.4,-3.7,-1.2071428571428569,-0.5499999999999998,0.011388888888889781,0.04444444444444429
93,2013-01-02,2013,1,2,-2.4,-5.5,-4.0,0.6,1,154,-2.4499999999999997,1.7714285714285711,-0.3357142857142858,18.1,-3.028571428571428,0.6142857142857144,-1.2142857142857142,12.500000000000002,3.1,54.0,28.7,-8.4,-2.7,-5.6,0.0,-8.4,-2.3,-5.4,4.0,9.318611111111112,129.57694444444445,64.88027777777778,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.299999999999997,212.3,260.9,314.5,374.1,440.5,514.8,-45.0,0.30000000000000027,-5.300000000000001,2.9000000000000004,-0.20000000000000018,1.5999999999999996,-2.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999996,-2.8,-1.4000000000000004,-1.2071428571428575,-0.6214285714285712,0.012777777777777999,0.0600000000000005
94,2013-01-03,2013,1,3,-1.6,-3.6,-2.6,3.0,1,155,-2.4642857142857144,1.3928571428571428,-0.5357142857142858,14.5,-4.042857142857143,0.0571428571428572,-2.0,12.500000000000002,2.0,51.5,28.8,-5.5,-2.4,-4.0,0.6,-8.4,-2.7,-5.6,0.0,9.33222222222222,129.63694444444442,64.93777777777777,0.0,0.0,0.0,0.0,0.0,0.0,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,-20.299999999999997,212.3,260.9,314.5,374.1,440.5,514.8,-47.6,0.7999999999999998,-4.2,1.9,-1.6999999999999993,1.4,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,-3.0,0.0,-1.1071428571428577,0.32857142857142874,0.013611111111108798,0.07583333333333364
